Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,temperature,humidity,precipitation,weather_description,Distance (km),Travel_time_minutes,Time_subtract_2,Food_manipulation,food_time,Weather_manipulation,Weather_time,Vehicle_manipulation,Vehicle_time,Traffic_manipulation,Traffic_time,Total_delay,Traffic_labels,Total_time
28,4.6,23.351058,85.325731,23.411058,85.385731,snack ,motorcycle ,16.2,94.0,0.0,mist,11.07,19.045,17.045,0.05,0.85225,0.1,1.7045,0.0,0.0,0.05,0.85225,3.409,very low,20.454
25,4.6,23.39925,85.390464,23.52925,85.520464,drinks ,motorcycle ,16.16,67.0,0.0,clear sky,22.77,24.94,22.94,0.05,1.147,0.0,0.0,0.0,0.0,0.05,1.147,2.294,low,25.234
22,4.7,12.934365,77.616155,12.964365,77.646155,snack ,motorcycle ,19.77,91.0,0.0,mist,8.09,16.34,14.34,0.05,0.717,0.1,1.434,0.0,0.0,0.05,0.717,2.868,very low,17.208
24,4.9,26.891191,75.802083,26.961191,75.872083,snack ,motorcycle ,19.97,68.0,0.0,haze,13.09,18.55,16.55,0.05,0.8275,0.1,1.655,0.0,0.0,0.05,0.8275,3.31,very low,19.86
31,4.9,26.849596,75.800512,26.879596,75.830512,buffet ,motorcycle ,19.44,68.0,0.0,haze,6.97,12.51,10.51,0.08,0.8408,0.1,1.051,0.0,0.0,0.05,0.5255,2.4173,very low,12.9273
30,5.0,17.429585,78.392621,17.519585,78.482621,drinks ,motorcycle ,21.23,64.0,0.0,overcast clouds,21.64,30.135,28.135,0.05,1.40675,0.15,4.22025,0.0,0.0,0.05,1.40675,7.03375,low,35.16875
38,4.7,23.371292,85.327872,23.461292,85.417872,snack ,scooter ,16.16,94.0,0.0,mist,18.12,23.26833333,21.26833333,0.05,1.063416667,0.1,2.126833333,0.0,0.0,0.1,2.126833333,5.317083333,low,26.58541666
20,4.8,26.47775,80.351569,26.53775,80.411569,drinks ,motorcycle ,21.68,56.0,0.0,clear sky,15.46,24.89666667,22.89666667,0.05,1.144833334,0.0,0.0,0.0,0.0,0.05,1.144833334,2.289666668,low,25.18633334
35,4.9,21.149669,72.772629,21.189669,72.812629,meal ,motorcycle ,23.54,44.0,0.0,clear sky,8.01,13.08333333,11.08333333,0.1,1.108333333,0.0,0.0,0.0,0.0,0.05,0.554166667,1.6625,very low,12.74583333
31,4.8,18.516216,73.842527,18.626216,73.952527,meal ,scooter ,19.29,65.0,0.0,clear sky,19.84,27.50666667,25.50666667,0.1,2.550666667,0.0,0.0,0.0,0.0,0.1,2.550666667,5.101333334,low,30.608
36,4.2,12.939496,77.625999,12.949496,77.635999,drinks ,motorcycle ,19.75,91.0,0.0,mist,2.41,8.585,6.585,0.05,0.32925,0.1,0.6585,0.0,0.0,0.05,0.32925,1.317,very low,7.902
21,4.9,18.593481,73.785901,18.703481,73.895901,meal ,motorcycle ,18.94,65.0,0.0,clear sky,21.63,34.06,32.06,0.1,3.206,0.0,0.0,0.0,0.0,0.05,1.603,4.809,low,36.869
22,4.5,23.211529,77.419399,23.251529,77.459399,meal ,motorcycle ,18.34,57.0,0.0,clear sky,9.54,16.04666667,14.04666667,0.1,1.404666667,0.0,0.0,0.0,0.0,0.05,0.702333334,2.107000001,very low,16.15366667
30,4.3,11.003681,76.975525,11.133681,77.105525,snack ,motorcycle ,25.18,73.0,0.0,mist,24.96,28.73666667,26.73666667,0.05,1.336833334,0.1,2.673666667,0.0,0.0,0.05,1.336833334,5.347333335,low,32.084
21,4.2,12.284747,76.625861,12.414747,76.755861,snack ,motorcycle ,18.4,82.0,0.0,broken clouds,29.68,40.995,38.995,0.05,1.94975,0.05,1.94975,0.0,0.0,0.05,1.94975,5.84925,low,44.84425
29,4.6,21.160437,72.774209,21.170437,72.784209,drinks ,electric_scooter ,23.84,44.0,0.0,clear sky,4.05,8.516666667,6.516666667,0.05,0.325833333,0.0,0.0,0.03,0.1955,0.1,0.651666667,1.173,very low,7.689666667
22,4.8,19.254567,72.848923,19.284567,72.878923,meal ,motorcycle ,27.03,48.0,0.0,clear sky,6.37,13.34166667,11.34166667,0.1,1.134166667,0.0,0.0,0.0,0.0,0.05,0.567083334,1.701250001,very low,13.04291667
38,4.8,11.025083,77.015393,11.065083,77.055393,buffet ,motorcycle ,25.07,73.0,0.0,mist,8.84,17.52166667,15.52166667,0.08,1.241733334,0.1,1.552166667,0.0,0.0,0.05,0.776083334,3.569983335,very low,19.09165
20,4.9,12.933298,77.614293,12.993298,77.674293,drinks ,scooter ,19.6,92.0,0.0,mist,15.3,23.39833333,21.39833333,0.05,1.069916667,0.1,2.139833333,0.0,0.0,0.1,2.139833333,5.349583333,low,26.74791666
26,4.7,21.149569,72.772697,21.179569,72.802697,buffet ,scooter ,23.61,44.0,0.0,clear sky,6.63,11.72333333,9.723333333,0.08,0.777866667,0.0,0.0,0.0,0.0,0.1,0.972333333,1.7502,very low,11.47353333
33,4.2,11.003008,76.97544,11.073009,77.04544,drinks ,scooter ,25.06,73.0,0.0,mist,14.45,22.98333333,20.98333333,0.05,1.049166667,0.1,2.098333333,0.0,0.0,0.1,2.098333333,5.245833333,low,26.22916666
30,4.7,10.994136,76.963303,11.004136,76.973303,drinks ,scooter ,23.88,78.0,0.0,mist,2.29,7.941666667,5.941666667,0.05,0.297083333,0.1,0.594166667,0.0,0.0,0.1,0.594166667,1.485416667,very low,7.427083334
34,4.3,17.429585,78.392621,17.479585,78.442621,drinks ,scooter ,21.37,64.0,0.0,broken clouds,13.04,28.81,26.81,0.05,1.3405,0.05,1.3405,0.0,0.0,0.1,2.681,5.362,low,32.172
25,4.8,18.593481,73.785901,18.683481,73.875901,drinks ,motorcycle ,19.2,65.0,0.0,clear sky,18.69,23.17,21.17,0.05,1.0585,0.0,0.0,0.0,0.0,0.05,1.0585,2.117,low,23.287
30,4.8,22.310329,73.169083,22.370329,73.229083,snack ,scooter ,19.01,82.0,0.0,haze,13.28,23.97666667,21.97666667,0.05,1.098833334,0.1,2.197666667,0.0,0.0,0.1,2.197666667,5.494166668,low,27.47083334
27,4.5,17.458998,78.500366,17.538998,78.580366,meal ,motorcycle ,21.2,65.0,0.0,broken clouds,17.68,28.11,26.11,0.1,2.611,0.05,1.3055,0.0,0.0,0.05,1.3055,5.222,low,31.332
21,4.7,30.892978,75.821847,30.902978,75.831847,meal ,scooter ,19.0,57.0,0.0,clear sky,2.18,8.418333333,6.418333333,0.1,0.641833333,0.0,0.0,0.0,0.0,0.1,0.641833333,1.283666666,very low,7.701999999
21,4.9,17.424114,78.347554,17.504114,78.427554,drinks ,scooter ,21.22,64.0,0.0,broken clouds,16.84,27.24833333,25.24833333,0.05,1.262416667,0.05,1.262416667,0.0,0.0,0.1,2.524833333,5.049666667,low,30.298
36,4.2,18.536718,73.830327,18.566719,73.860327,snack ,motorcycle ,19.22,65.0,0.0,clear sky,7.5,17.72166667,15.72166667,0.05,0.786083334,0.0,0.0,0.0,0.0,0.05,0.786083334,1.572166668,very low,17.29383334
35,4.7,12.939496,77.625999,12.999496,77.685999,meal ,motorcycle ,19.58,92.0,0.0,mist,15.01,20.67333333,18.67333333,0.1,1.867333333,0.1,1.867333333,0.0,0.0,0.05,0.933666667,4.668333333,very low,23.34166666
38,4.0,21.173343,72.792731,21.193343,72.812731,meal ,motorcycle ,23.54,44.0,0.0,clear sky,3.97,9.418333333,7.418333333,0.1,0.741833333,0.0,0.0,0.0,0.0,0.05,0.370916667,1.11275,very low,8.531083333
23,4.8,23.230791,77.43702,23.260791,77.46702,buffet ,motorcycle ,18.33,57.0,0.0,clear sky,7.32,15.24666667,13.24666667,0.08,1.059733334,0.0,0.0,0.0,0.0,0.05,0.662333334,1.722066668,very low,14.96873334
36,4.8,26.88842,75.800689,26.93842,75.850689,buffet ,motorcycle ,19.25,68.0,0.0,haze,12.02,19.34166667,17.34166667,0.08,1.387333334,0.1,1.734166667,0.0,0.0,0.05,0.867083334,3.988583335,very low,21.33025
38,4.4,12.939496,77.625999,12.999496,77.685999,snack ,scooter ,19.58,92.0,0.0,mist,15.01,20.67333333,18.67333333,0.05,0.933666667,0.1,1.867333333,0.0,0.0,0.1,1.867333333,4.668333333,low,23.34166666
30,4.9,12.986047,80.218114,13.016047,80.248114,buffet ,motorcycle ,26.53,87.0,0.0,mist,8.36,17.90166667,15.90166667,0.08,1.272133334,0.1,1.590166667,0.0,0.0,0.05,0.795083334,3.657383335,very low,19.55905
28,4.3,21.149834,72.778666,21.229834,72.858666,drinks ,motorcycle ,23.0,43.0,0.0,clear sky,16.11,24.445,22.445,0.05,1.12225,0.0,0.0,0.0,0.0,0.05,1.12225,2.2445,low,24.6895
24,4.6,17.450851,78.379347,17.560851,78.489347,meal ,motorcycle ,21.13,65.0,0.0,broken clouds,25.72,31.31166667,29.31166667,0.1,2.931166667,0.05,1.465583334,0.0,0.0,0.05,1.465583334,5.862333335,low,35.174
29,4.6,21.170798,72.790489,21.250798,72.870489,buffet ,motorcycle ,22.9,43.0,0.0,clear sky,14.64,22.125,20.125,0.08,1.61,0.0,0.0,0.0,0.0,0.05,1.00625,2.61625,low,22.74125
36,4.9,11.000762,76.981876,11.050762,77.031876,meal ,motorcycle ,24.86,73.0,0.0,mist,11.24,20.775,18.775,0.1,1.8775,0.1,1.8775,0.0,0.0,0.05,0.93875,4.69375,very low,23.46875
31,4.1,11.024839,77.007003,11.074839,77.057003,buffet ,motorcycle ,25.07,73.0,0.0,mist,9.47,18.35,16.35,0.08,1.308,0.1,1.635,0.0,0.0,0.05,0.8175,3.7605,very low,20.1105
34,5.0,12.933284,77.615428,12.993284,77.675428,drinks ,motorcycle ,19.6,92.0,0.0,mist,15.37,23.08833333,21.08833333,0.05,1.054416667,0.1,2.108833333,0.0,0.0,0.05,1.054416667,4.217666667,low,25.306
27,4.7,23.351489,85.324253,23.391489,85.364253,snack ,motorcycle ,17.71,68.0,0.0,clear sky,7.64,13.45333333,11.45333333,0.05,0.572666667,0.0,0.0,0.0,0.0,0.05,0.572666667,1.145333334,very low,12.59866666
32,4.1,23.211529,77.419399,23.291529,77.499399,drinks ,scooter ,18.28,58.0,0.0,clear sky,21.25,28.49,26.49,0.05,1.3245,0.0,0.0,0.0,0.0,0.1,2.649,3.9735,low,30.4635
35,4.8,18.592718,73.773572,18.652718,73.833572,meal ,motorcycle ,18.94,65.0,0.0,clear sky,12.65,19.33166667,17.33166667,0.1,1.733166667,0.0,0.0,0.0,0.0,0.05,0.866583334,2.599750001,very low,19.93141667
28,4.9,12.933298,77.614293,13.013298,77.694293,buffet ,scooter ,19.55,93.0,0.0,mist,19.98,23.555,21.555,0.08,1.7244,0.1,2.1555,0.0,0.0,0.1,2.1555,6.0354,low,27.5904
25,4.7,23.353783,85.326967,23.433783,85.406967,buffet ,scooter ,16.15,94.0,0.0,mist,15.26,18.63833333,16.63833333,0.08,1.331066666,0.1,1.663833333,0.0,0.0,0.1,1.663833333,4.658733332,low,21.29706666
32,4.6,12.979096,77.640625,13.019096,77.680625,meal ,motorcycle ,19.47,93.0,0.0,mist,10.95,14.74333333,12.74333333,0.1,1.274333333,0.1,1.274333333,0.0,0.0,0.05,0.637166667,3.185833333,very low,15.92916666
37,4.8,18.593481,73.785901,18.643481,73.835901,snack ,motorcycle ,18.98,65.0,0.0,clear sky,9.99,17.64833333,15.64833333,0.05,0.782416667,0.0,0.0,0.0,0.0,0.05,0.782416667,1.564833334,very low,17.21316666
29,4.7,26.891191,75.802083,26.911191,75.822083,buffet ,scooter ,19.61,68.0,0.0,haze,4.22,10.07,8.07,0.08,0.6456,0.1,0.807,0.0,0.0,0.1,0.807,2.2596,very low,10.3296
32,5.0,26.902328,75.794257,26.952328,75.844257,snack ,motorcycle ,19.77,68.0,0.0,haze,9.33,15.98666667,13.98666667,0.05,0.699333334,0.1,1.398666667,0.0,0.0,0.05,0.699333334,2.797333335,very low,16.784
25,4.7,11.016298,76.972076,11.026298,76.982076,buffet ,motorcycle ,24.9,73.0,0.0,mist,2.01,8.57,6.57,0.08,0.5256,0.1,0.657,0.0,0.0,0.05,0.3285,1.5111,very low,8.0811
33,3.9,19.888716,75.321461,19.978716,75.411461,meal ,scooter ,16.05,82.0,0.0,mist,21.7,23.43833333,21.43833333,0.1,2.143833333,0.1,2.143833333,0.0,0.0,0.1,2.143833333,6.431499999,low,27.86983333
27,4.5,26.892312,75.806896,26.982312,75.896896,buffet ,motorcycle ,19.97,68.0,0.0,haze,16.99,22.135,20.135,0.08,1.6108,0.1,2.0135,0.0,0.0,0.05,1.00675,4.63105,low,24.76605
37,4.8,13.091809,80.219104,13.171809,80.299104,snack ,scooter ,26.31,88.0,0.0,scattered clouds,21.29,29.595,27.595,0.05,1.37975,0.0,0.0,0.0,0.0,0.1,2.7595,4.13925,low,31.73425
21,5.0,19.876994,75.372353,19.906994,75.402353,buffet ,motorcycle ,17.86,82.0,0.0,mist,6.37,14.50333333,12.50333333,0.08,1.000266666,0.1,1.250333333,0.0,0.0,0.05,0.625166667,2.875766666,very low,15.3791
27,4.9,19.103249,72.846749,19.233249,72.976749,meal ,scooter ,26.86,44.0,0.0,smoke,29.4,31.03666667,29.03666667,0.1,2.903666667,0.15,4.355500001,0.0,0.0,0.1,2.903666667,10.16283334,low,39.19950001
29,4.8,17.431477,78.40035,17.481477,78.45035,meal ,scooter ,21.4,64.0,0.0,broken clouds,13.99,26.495,24.495,0.1,2.4495,0.05,1.22475,0.0,0.0,0.1,2.4495,6.12375,low,30.61875
35,5.0,22.307898,73.167788,22.347898,73.207788,buffet ,motorcycle ,22.83,43.0,0.0,clear sky,8.49,16.125,14.125,0.08,1.13,0.0,0.0,0.0,0.0,0.05,0.70625,1.83625,very low,15.96125
22,4.8,23.351058,85.325731,23.431058,85.405731,drinks ,scooter ,16.15,94.0,0.0,mist,15.8,18.83833333,16.83833333,0.05,0.841916667,0.1,1.683833333,0.0,0.0,0.1,1.683833333,4.209583333,low,21.04791666
37,4.9,12.914264,77.6784,12.964264,77.7284,drinks ,scooter ,19.76,93.0,0.0,mist,13.05,23.58166667,21.58166667,0.05,1.079083334,0.1,2.158166667,0.0,0.0,0.1,2.158166667,5.395416668,low,26.97708334
31,4.9,19.091458,72.827808,19.221458,72.957808,drinks ,motorcycle ,26.78,44.0,0.0,smoke,33.01,31.95833333,29.95833333,0.05,1.497916667,0.15,4.49375,0.0,0.0,0.05,1.497916667,7.489583334,low,37.44791666
31,4.6,23.355164,85.324097,23.395164,85.364097,snack ,motorcycle ,17.56,68.0,0.0,clear sky,7.54,12.86333333,10.86333333,0.05,0.543166667,0.0,0.0,0.0,0.0,0.05,0.543166667,1.086333334,very low,11.94966666
23,4.8,19.091458,72.827808,19.161458,72.897808,snack ,motorcycle ,26.26,44.0,0.0,smoke,18.18,29.445,27.445,0.05,1.37225,0.15,4.11675,0.0,0.0,0.05,1.37225,6.86125,low,34.30625
36,4.7,22.760072,75.892574,22.780072,75.912574,buffet ,scooter ,17.15,72.0,0.0,haze,4.19,11.61,9.61,0.08,0.7688,0.1,0.961,0.0,0.0,0.1,0.961,2.6908,very low,12.3008
24,4.8,12.310972,76.659264,12.360972,76.709264,drinks ,motorcycle ,18.3,81.0,0.0,broken clouds,9.7,18.225,16.225,0.05,0.81125,0.05,0.81125,0.0,0.0,0.05,0.81125,2.43375,very low,18.65875
28,4.7,19.1813,72.836191,19.2413,72.896191,drinks ,motorcycle ,26.22,44.0,0.0,smoke,11.92,29.62166667,27.62166667,0.05,1.381083334,0.15,4.143250001,0.0,0.0,0.05,1.381083334,6.905416669,low,34.52708334
23,4.6,22.745049,75.892471,22.855049,76.002471,buffet ,motorcycle ,17.29,53.0,0.0,clear sky,23.69,31.08333333,29.08333333,0.08,2.326666666,0.0,0.0,0.0,0.0,0.05,1.454166667,3.780833333,low,32.86416666
28,4.8,12.934179,77.615797,13.014179,77.695797,drinks ,motorcycle ,19.61,93.0,0.0,mist,20.18,23.03666667,21.03666667,0.05,1.051833334,0.1,2.103666667,0.0,0.0,0.05,1.051833334,4.207333335,low,25.244
37,3.8,11.021278,76.995017,11.151278,77.125017,drinks ,motorcycle ,25.27,73.0,0.0,mist,32.94,33.62666667,31.62666667,0.05,1.581333334,0.1,3.162666667,0.0,0.0,0.05,1.581333334,6.325333335,low,37.952
22,4.6,12.310972,76.659264,12.340972,76.689264,meal ,scooter ,18.22,81.0,0.0,broken clouds,6.85,13.56666667,11.56666667,0.1,1.156666667,0.05,0.578333334,0.0,0.0,0.1,1.156666667,2.891666668,low,14.45833334
33,4.9,22.551084,88.354127,22.661084,88.464127,meal ,scooter ,22.99,83.0,0.0,haze,24.14,33.25333333,31.25333333,0.1,3.125333333,0.1,3.125333333,0.0,0.0,0.1,3.125333333,9.375999999,moderate,40.62933333
29,4.8,22.515082,88.36783,22.605082,88.45783,drinks ,motorcycle ,23.03,83.0,0.0,haze,22.8,37.765,35.765,0.05,1.78825,0.1,3.5765,0.0,0.0,0.05,1.78825,7.153,low,42.918
27,4.6,22.539129,88.365507,22.569129,88.395507,meal ,scooter ,22.99,83.0,0.0,haze,8.54,16.15666667,14.15666667,0.1,1.415666667,0.1,1.415666667,0.0,0.0,0.1,1.415666667,4.247000001,low,18.40366667
23,4.5,22.32,73.17,22.37,73.22,buffet ,motorcycle ,18.99,82.0,0.0,haze,9.84,16.91,14.91,0.08,1.1928,0.1,1.491,0.0,0.0,0.05,0.7455,3.4293,very low,18.3393
28,4.4,26.911378,75.789034,26.941378,75.819034,buffet ,motorcycle ,19.7,68.0,0.0,haze,7.27,48.47,46.47,0.08,3.7176,0.1,4.647,0.0,0.0,0.05,2.3235,10.6881,low,57.1581
23,4.8,30.914057,75.83982,31.004057,75.92982,drinks ,scooter ,18.65,58.0,0.0,clear sky,18.58,26.96,24.96,0.05,1.248,0.0,0.0,0.0,0.0,0.1,2.496,3.744,low,28.704
26,4.8,10.994136,76.963303,11.074136,77.043303,buffet ,motorcycle ,25.03,73.0,0.0,mist,15.4,20.42333333,18.42333333,0.08,1.473866666,0.1,1.842333333,0.0,0.0,0.05,0.921166667,4.237366666,very low,22.6607
31,4.9,22.728163,75.884212,22.778163,75.934212,snack ,scooter ,17.09,72.0,0.0,haze,11.77,16.87333333,14.87333333,0.05,0.743666667,0.1,1.487333333,0.0,0.0,0.1,1.487333333,3.718333333,low,18.59166666
36,4.4,17.450851,78.379347,17.520851,78.449347,snack ,motorcycle ,21.25,64.0,0.0,broken clouds,14.68,23.82166667,21.82166667,0.05,1.091083334,0.05,1.091083334,0.0,0.0,0.05,1.091083334,3.273250002,low,25.09491667
29,4.6,12.337928,76.617889,12.387928,76.667889,meal ,motorcycle ,18.34,81.0,0.0,scattered clouds,13.03,18.945,16.945,0.1,1.6945,0.0,0.0,0.0,0.0,0.05,0.84725,2.54175,very low,19.48675
39,4.9,19.876219,75.346017,19.946219,75.416017,snack ,motorcycle ,17.57,82.0,0.0,mist,17.67,24.03166667,22.03166667,0.05,1.101583334,0.1,2.203166667,0.0,0.0,0.05,1.101583334,4.406333335,low,26.438
31,4.7,21.186884,72.793616,21.196884,72.803616,meal ,motorcycle ,23.46,43.0,0.0,clear sky,1.75,7.973333333,5.973333333,0.1,0.597333333,0.0,0.0,0.0,0.0,0.05,0.298666667,0.896,very low,6.869333333
39,5.0,12.979166,77.640709,13.059166,77.720709,buffet ,motorcycle ,19.37,93.0,0.0,mist,21.56,22.50333333,20.50333333,0.08,1.640266666,0.1,2.050333333,0.0,0.0,0.05,1.025166667,4.715766666,low,25.2191
34,4.7,26.88842,75.800689,27.02842,75.940689,meal ,motorcycle ,19.97,47.0,0.0,clear sky,25.12,32.32,30.32,0.1,3.032,0.0,0.0,0.0,0.0,0.05,1.516,4.548,low,34.868
38,4.8,30.340722,78.060221,30.390722,78.110221,meal ,scooter ,14.69,77.0,0.0,clear sky,9.83,21.31833333,19.31833333,0.1,1.931833333,0.0,0.0,0.0,0.0,0.1,1.931833333,3.863666666,low,23.182
20,4.6,23.359033,85.325347,23.409033,85.375347,meal ,motorcycle ,17.72,68.0,0.0,clear sky,10.37,17.065,15.065,0.1,1.5065,0.0,0.0,0.0,0.0,0.05,0.75325,2.25975,very low,17.32475
34,4.9,26.90519,75.810753,26.93519,75.840753,meal ,electric_scooter ,19.75,68.0,0.0,haze,6.06,12.46666667,10.46666667,0.1,1.046666667,0.1,1.046666667,0.03,0.314,0.1,1.046666667,3.454000001,low,13.92066667
30,4.4,18.56245,73.916619,18.62245,73.976619,meal ,motorcycle ,19.36,65.0,0.0,clear sky,15.0,21.69166667,19.69166667,0.1,1.969166667,0.0,0.0,0.0,0.0,0.05,0.984583334,2.953750001,very low,22.64541667
24,4.0,12.935662,77.61413,13.065662,77.74413,drinks ,scooter ,19.22,93.0,0.0,fog,29.36,30.285,28.285,0.05,1.41425,0.15,4.24275,0.0,0.0,0.1,2.8285,8.4855,low,36.7705
22,4.7,17.451976,78.385883,17.531976,78.465883,buffet ,motorcycle ,21.25,64.0,0.0,broken clouds,17.86,27.11833333,25.11833333,0.08,2.009466666,0.05,1.255916667,0.0,0.0,0.05,1.255916667,4.5213,low,29.63963333
35,4.4,21.173343,72.792731,21.253343,72.872731,snack ,motorcycle ,22.9,43.0,0.0,clear sky,14.66,23.86833333,21.86833333,0.05,1.093416667,0.0,0.0,0.0,0.0,0.05,1.093416667,2.186833334,low,24.05516666
31,4.5,22.751857,75.866699,22.781857,75.896699,buffet ,motorcycle ,17.17,72.0,0.0,haze,5.86,17.02166667,15.02166667,0.08,1.201733334,0.1,1.502166667,0.0,0.0,0.05,0.751083334,3.454983335,very low,18.47665
27,4.6,22.753839,75.897429,22.793838,75.937429,drinks ,motorcycle ,17.12,72.0,0.0,haze,12.3,15.47166667,13.47166667,0.05,0.673583334,0.1,1.347166667,0.0,0.0,0.05,0.673583334,2.694333335,very low,16.166
21,5.0,12.323994,76.626167,12.343994,76.646167,buffet ,scooter ,18.17,81.0,0.0,broken clouds,4.76,12.18,10.18,0.08,0.8144,0.05,0.509,0.0,0.0,0.1,1.018,2.3414,low,12.5214
27,4.0,10.96185,76.971082,10.99185,77.001082,drinks ,scooter ,25.02,73.0,0.0,mist,8.27,14.28833333,12.28833333,0.05,0.614416667,0.1,1.228833333,0.0,0.0,0.1,1.228833333,3.072083333,low,15.36041666
38,4.6,13.027018,80.254791,13.057018,80.284791,drinks ,scooter ,26.5,88.0,0.0,mist,6.21,12.195,10.195,0.05,0.50975,0.1,1.0195,0.0,0.0,0.1,1.0195,2.54875,low,12.74375
22,4.0,27.195928,77.998092,27.225928,78.028092,meal ,motorcycle ,21.98,50.0,0.0,clear sky,7.04,16.07333333,14.07333333,0.1,1.407333333,0.0,0.0,0.0,0.0,0.05,0.703666667,2.111,very low,16.18433333
36,4.6,26.911927,75.797282,26.941927,75.827282,buffet ,scooter ,19.73,68.0,0.0,haze,6.11,12.56333333,10.56333333,0.08,0.845066666,0.1,1.056333333,0.0,0.0,0.1,1.056333333,2.957733332,low,13.52106666
38,4.8,26.921411,75.793604,27.001411,75.873604,drinks ,scooter ,19.72,46.0,0.0,clear sky,15.73,20.12833333,18.12833333,0.05,0.906416667,0.0,0.0,0.0,0.0,0.1,1.812833333,2.71925,low,20.84758333
34,4.9,26.911927,75.797282,26.951927,75.837282,drinks ,scooter ,19.77,68.0,0.0,haze,8.78,15.61,13.61,0.05,0.6805,0.1,1.361,0.0,0.0,0.1,1.361,3.4025,low,17.0125
34,4.8,17.455894,78.375467,17.495894,78.415467,snack ,motorcycle ,21.32,65.0,0.0,broken clouds,9.41,17.29333333,15.29333333,0.05,0.764666667,0.05,0.764666667,0.0,0.0,0.05,0.764666667,2.294000001,very low,17.58733333
20,4.7,22.552996,88.35231,22.662996,88.46231,drinks ,motorcycle ,22.99,83.0,0.0,haze,29.85,33.43666667,31.43666667,0.05,1.571833334,0.1,3.143666667,0.0,0.0,0.05,1.571833334,6.287333335,low,37.724
31,4.7,27.159795,78.04299,27.179795,78.06299,buffet ,motorcycle ,21.67,52.0,0.0,clear sky,10.5,16.74,14.74,0.08,1.1792,0.0,0.0,0.0,0.0,0.05,0.737,1.9162,very low,16.6562
25,5.0,11.024839,77.007003,11.034839,77.017003,meal ,motorcycle ,24.87,73.0,0.0,mist,2.29,11.41333333,9.413333333,0.1,0.941333333,0.1,0.941333333,0.0,0.0,0.05,0.470666667,2.353333333,very low,11.76666667
28,4.9,12.323978,76.627961,12.403978,76.707961,drinks ,motorcycle ,18.43,82.0,0.0,broken clouds,17.52,26.795,24.795,0.05,1.23975,0.05,1.23975,0.0,0.0,0.05,1.23975,3.71925,low,28.51425
39,4.1,21.170096,72.789122,21.300096,72.919122,drinks ,motorcycle ,22.81,43.0,0.0,clear sky,24.93,29.18166667,27.18166667,0.05,1.359083334,0.0,0.0,0.0,0.0,0.05,1.359083334,2.718166668,low,29.89983334
33,4.9,23.371292,85.327872,23.481292,85.437872,drinks ,motorcycle ,16.18,67.0,0.0,clear sky,22.93,23.58333333,21.58333333,0.05,1.079166667,0.0,0.0,0.0,0.0,0.05,1.079166667,2.158333334,low,23.74166666
30,4.5,10.994136,76.963303,11.074136,77.043303,meal ,motorcycle ,25.03,73.0,0.0,mist,15.4,20.42333333,18.42333333,0.1,1.842333333,0.1,1.842333333,0.0,0.0,0.05,0.921166667,4.605833333,very low,23.02916666
25,4.9,23.351058,85.325731,23.411058,85.385731,snack ,motorcycle ,16.2,94.0,0.0,mist,11.07,19.045,17.045,0.05,0.85225,0.1,1.7045,0.0,0.0,0.05,0.85225,3.409,very low,20.454
38,4.9,12.284747,76.625861,12.314747,76.655861,drinks ,motorcycle ,18.11,81.0,0.0,broken clouds,7.04,13.56333333,11.56333333,0.05,0.578166667,0.05,0.578166667,0.0,0.0,0.05,0.578166667,1.734500001,very low,13.29783333
22,4.8,21.186438,72.794115,21.276438,72.884115,buffet ,scooter ,22.87,43.0,0.0,clear sky,17.94,22.94,20.94,0.08,1.6752,0.0,0.0,0.0,0.0,0.1,2.094,3.7692,low,24.7092
24,4.6,22.539129,88.365507,22.649129,88.475507,meal ,scooter ,23.02,83.0,0.0,haze,23.97,36.02833333,34.02833333,0.1,3.402833333,0.1,3.402833333,0.0,0.0,0.1,3.402833333,10.2085,moderate,44.23683333
31,4.7,13.064181,80.236442,13.114181,80.286442,drinks ,scooter ,26.36,88.0,0.0,mist,11.82,20.82,18.82,0.05,0.941,0.1,1.882,0.0,0.0,0.1,1.882,4.705,low,23.525
26,4.9,17.428294,78.404423,17.448294,78.424423,buffet ,motorcycle ,21.29,65.0,0.0,broken clouds,5.78,13.45166667,11.45166667,0.08,0.916133334,0.05,0.572583334,0.0,0.0,0.05,0.572583334,2.061300002,very low,13.51296667
23,5.0,17.411028,78.329645,17.461028,78.379645,meal ,scooter ,21.15,66.0,0.0,broken clouds,15.1,20.58833333,18.58833333,0.1,1.858833333,0.05,0.929416667,0.0,0.0,0.1,1.858833333,4.647083333,low,23.23541666
25,4.7,11.021278,76.995017,11.031278,77.005017,snack ,scooter ,24.9,73.0,0.0,mist,3.17,13.0,11.0,0.05,0.55,0.1,1.1,0.0,0.0,0.1,1.1,2.75,low,13.75
25,4.7,21.17106,72.789292,21.24106,72.859292,meal ,motorcycle ,22.97,43.0,0.0,clear sky,13.57,18.07833333,16.07833333,0.1,1.607833333,0.0,0.0,0.0,0.0,0.05,0.803916667,2.41175,very low,18.49008333
36,4.8,19.207222,72.972281,19.337222,73.102281,meal ,electric_scooter ,26.94,50.0,0.0,clear sky,24.73,24.98,22.98,0.1,2.298,0.0,0.0,0.03,0.6894,0.1,2.298,5.2854,low,28.2654
